wellbeing,SocialConnections,Country,Language,Weird,Setting,Tablet
-1.141909985,Low,Chile,Spanish,1,In a lab,Computers
0.117924519,Low,Chile,Spanish,1,In a lab,Computers
0.676135385,Low,Chile,Spanish,1,In a lab,Computers
-1.040279128,Low,Chile,Spanish,1,In a lab,Computers
0.653593964,Low,Chile,Spanish,1,In a lab,Computers
0.576482857,Low,Chile,Spanish,1,In a lab,Computers
-0.696392575,Low,Chile,Spanish,1,In a lab,Computers
-1.426090046,Low,Chile,Spanish,1,In a lab,Computers
0.70381361,Low,Chile,Spanish,1,In a lab,Computers
-1.269493895,Low,Chile,Spanish,1,In a lab,Computers
0.324333288,Low,Chile,Spanish,1,In a lab,Computers
0.124648497,Low,Chile,Spanish,1,In a lab,Computers
1.074858427,Low,Chile,Spanish,1,In a lab,Computers
0.814666735,Low,Chile,Spanish,1,In a lab,Computers
0.162347175,Low,Chile,Spanish,1,In a lab,Computers
0.363352336,Low,Chile,Spanish,1,In a lab,Computers
0.249073932,Low,Chile,Spanish,1,In a lab,Computers
-0.150435874,Low,Chile,Spanish,1,In a lab,Computers
0.997353938,Low,Chile,Spanish,1,In a lab,Computers
0.34344943,Low,Chile,Spanish,1,In a lab,Computers
0.103692025,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.298240011,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.284361801,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.115159426,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.346175426,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.367701699,Low,Chile,Spanish,1,In a lab,Computers
-0.001895492,Low,Chile,Spanish,1,In a lab,Computers
0.949506004,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.158084615,Low,Chile,Spanish,1,In a lab,Computers
-0.271042649,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.063582539,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.353596461,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.132550395,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-2.242638627,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.005714152,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.841951579,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.396560747,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.195783293,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
1.301308101,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.109882396,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.338793488,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.517395228,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.0725771,Low,Chile,Spanish,1,In a lab,Computers
0.581366505,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.13568342,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.651348831,Low,Chile,Spanish,1,In a lab,Computers
0.145602744,Low,Chile,Spanish,1,In a lab,Computers
-0.514758939,Low,Chile,Spanish,1,In a lab,Computers
-0.378470496,Low,Chile,Spanish,1,In a lab,Computers
0.509265624,Low,Chile,Spanish,1,In a lab,Computers
0.368755944,Low,Chile,Spanish,1,In a lab,Computers
-0.199742178,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.080225841,Low,Chile,Spanish,1,In a lab,Computers
1.015809895,Low,Chile,Spanish,1,In a lab,Computers
1.096739663,Low,Chile,Spanish,1,In a lab,Computers
0.340417534,Low,Chile,Spanish,1,In a lab,Computers
0.514669232,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.657944006,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.680575133,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.282155765,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.499509749,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.110935963,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.088495671,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.119244889,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.244988469,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.650168686,Low,Chile,Spanish,1,In a lab,Computers
0.326578421,Low,Chile,Spanish,1,In a lab,Computers
-0.227940363,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.676008806,Low,Chile,Spanish,1,In a lab,Computers
0.982854641,Low,Chile,Spanish,1,In a lab,Computers
0.072843904,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.295474918,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.072700776,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.907151385,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.300574851,Low,Chile,Spanish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.116606374,Low,Chile,Spanish,1,In a lab,Computers
-0.478502759,Low,Chile,Spanish,1,In a lab,Computers
0.650168686,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.91075376,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.993624985,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.448505566,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.266605126,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.06595425,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.172850716,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.31391655,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.539188982,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.689707694,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.229867405,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.985582862,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.706058743,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.091299861,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.247449887,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.376404685,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.634351244,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.436771361,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.048945242,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.508872242,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.193486872,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.617873616,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.029967099,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.171696021,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.143927412,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.352278316,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.78698851,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.155878579,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.869236422,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.053688665,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.442441773,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.017701513,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.60324774,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.911287366,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.086556438,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.287787079,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.079565656,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.839186485,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.542347457,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.34542776,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.632727199,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.533911953,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.258169622,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.309134708,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.02328154,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.949772808,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.356715839,Low,Costa Rica,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.721038904,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.883468916,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.985886537,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.101941401,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.295955781,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.379917444,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.108297448,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.595865803,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.700781713,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.839313064,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.567527392,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.318676523,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.57196714,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.583611638,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.355841594,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.986153341,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.044378915,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.592440524,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.759917727,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.564723202,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.803286816,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.15464569,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.181856699,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.415156929,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.168840544,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.085983734,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.252105829,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.091336055,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.313486975,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.794497026,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.172229628,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.75087478,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.420254637,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.07785413,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.182679656,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.180665133,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.037905191,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.236161808,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.473938658,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.057251942,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.150095236,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.290858073,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.684570889,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.296655063,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.041827882,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.216206159,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.972047425,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.468408471,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.23325649,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.046304501,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.097616811,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.567260589,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.955836601,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.83624207,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.817038447,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.601750274,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.307459376,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.003469019,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.013795372,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.310491272,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.055348903,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.590816479,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.503162734,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.670071592,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.543274446,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.44753948,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.141912888,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.143191936,Low,Mexico,Spanish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.525437351,Low,Uruguay,Spanish,0,In a lab,Computers
-0.862335347,Low,Uruguay,Spanish,0,In a lab,Computers
-0.133438287,Low,Uruguay,Spanish,0,In a lab,Computers
-0.296615966,Low,Uruguay,Spanish,0,In a lab,Computers
-1.318659973,Low,Uruguay,Spanish,0,In a lab,Computers
-0.238227619,Low,Uruguay,Spanish,0,In a lab,Computers
-0.738834676,Low,Uruguay,Spanish,0,In a lab,Computers
0.236021583,Low,Uruguay,Spanish,0,In a lab,Computers
0.212960202,Low,Uruguay,Spanish,0,In a lab,Computers
0.329610317,Low,Uruguay,Spanish,0,In a lab,Computers
0.075089037,Low,Uruguay,Spanish,0,In a lab,Computers
-0.848369656,Low,Uruguay,Spanish,0,In a lab,Computers
-1.236678865,Low,Uruguay,Spanish,0,In a lab,Computers
0.830750981,Low,Uruguay,Spanish,0,In a lab,Computers
-1.405920337,Low,Uruguay,Spanish,0,In a lab,Computers
0.354523449,Low,Uruguay,Spanish,0,In a lab,Computers
0.869896607,Low,Uruguay,Spanish,0,In a lab,Computers
0.260934715,Low,Uruguay,Spanish,0,In a lab,Computers
0.97468594,Low,Uruguay,Spanish,0,In a lab,Computers
-0.916118271,Low,Uruguay,Spanish,0,In a lab,Computers
0.176973051,Low,Uruguay,Spanish,0,In a lab,Computers
0.075482419,Low,Uruguay,Spanish,0,In a lab,Computers
0.708037073,Low,Uruguay,Spanish,0,In a lab,Computers
-0.264978856,Low,Uruguay,Spanish,0,In a lab,Computers
0.087874583,Low,Uruguay,Spanish,0,In a lab,Computers
-0.303604522,Low,Uruguay,Spanish,0,In a lab,Computers
0.980089548,Low,Uruguay,Spanish,0,In a lab,Computers
-0.670159073,Low,Uruguay,Spanish,0,In a lab,Computers
-0.011777945,Low,Uruguay,Spanish,0,In a lab,Computers
-0.129619627,Low,Uruguay,Spanish,0,In a lab,Computers
0.770117501,Low,Uruguay,Spanish,0,In a lab,Computers
-0.739101479,Low,Uruguay,Spanish,0,In a lab,Computers
0.307068897,Low,Uruguay,Spanish,0,In a lab,Computers
-0.094419239,Low,Uruguay,Spanish,0,In a lab,Computers
0.052154235,Low,Uruguay,Spanish,0,In a lab,Computers
0.465896535,Low,Uruguay,Spanish,0,In a lab,Computers
-0.146743792,Low,Uruguay,Spanish,0,In a lab,Computers
-0.485760344,Low,Uruguay,Spanish,0,In a lab,Computers
-0.648024681,Low,Uruguay,Spanish,0,In a lab,Computers
0.10289384,Low,Uruguay,Spanish,0,In a lab,Computers
0.666646313,Low,Uruguay,Spanish,0,In a lab,Computers
-1.360444114,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.648583738,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.0417404,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.141213606,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.258029397,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.054486849,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.885534728,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.091033058,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.392045031,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.080366066,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.110630063,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.409967381,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.47261761,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.390064475,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.947488577,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.308083367,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.65631996,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.414890126,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.474559746,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.380310826,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.682716235,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.657246949,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.157463527,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.549158917,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.948415566,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.753513295,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.431491429,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.682944619,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.174868143,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.237997009,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.139004667,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.373853651,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.420293734,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.580934026,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.63738314,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.01639479,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.450877277,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.309401511,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.351884935,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.6100592,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.046483823,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.504609682,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.967391483,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.825168051,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.808690424,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.044505494,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.598591799,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.462825541,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.557594421,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.564316174,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.654377825,Low,Sweden,Swedish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.385574209,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.206592734,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.370734273,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.331588647,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.65881825,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.047663969,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.685191977,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.103160644,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.015861183,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.505661024,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.514669232,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.057378521,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.339453674,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-2.079067566,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.009049723,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-1.452714704,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.394948123,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.587697101,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.258169622,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-1.14506846,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.176793729,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-2.025155839,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.634477822,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.049069595,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.709484021,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.917084356,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.645298685,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.534445559,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.12710769,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.048943016,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.640502518,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.883165242,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.460630926,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.991683527,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-1.233113362,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.775914491,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.139235276,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.850741368,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.133477384,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.393542497,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.044505494,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.684570889,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.564976359,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.179878369,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-0.123949215,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.42860266,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
1.047180202,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
-2.712675787,Low,Taiwan,Chinese (traditional),0,In a lab,Computers
0.703420228,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.02829467,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
