price,year,region,,,,,
1.44,2016,SouthCentral,,,,,
1.48,2016,SouthCentral,,,,,
1.41,2016,SouthCentral,,,,,
1.09,2016,SouthCentral,,,,,
1.09,2016,SouthCentral,,,,,
1.14,2016,SouthCentral,,,,,
1.15,2016,SouthCentral,,,,,
1.14,2016,SouthCentral,,,,,
1.07,2016,SouthCentral,,,,,
1.08,2016,SouthCentral,,,,,
1.04,2016,SouthCentral,,,,,
0.97,2016,SouthCentral,,,,,
0.98,2016,SouthCentral,,,,,
1.26,2016,SouthCentral,,,,,
1.22,2016,SouthCentral,,,,,
1.21,2016,SouthCentral,,,,,
1.21,2016,SouthCentral,,,,,
1.18,2016,SouthCentral,,,,,
1.13,2016,SouthCentral,,,,,
1.17,2016,SouthCentral,,,,,
1.14,2016,SouthCentral,,,,,
1.11,2016,SouthCentral,,,,,
1.1,2016,SouthCentral,,,,,
1.07,2016,SouthCentral,,,,,
1.05,2016,SouthCentral,,,,,
1.11,2016,SouthCentral,,,,,
1.07,2016,SouthCentral,,,,,
1.13,2016,SouthCentral,,,,,
1.11,2016,SouthCentral,,,,,
1.15,2016,SouthCentral,,,,,
1.21,2016,SouthCentral,,,,,
1.22,2016,SouthCentral,,,,,
1.25,2016,SouthCentral,,,,,
1.23,2016,SouthCentral,,,,,
1.24,2016,SouthCentral,,,,,
1.21,2016,SouthCentral,,,,,
1.24,2016,SouthCentral,,,,,
1.28,2016,SouthCentral,,,,,
1.31,2016,SouthCentral,,,,,
1.35,2016,SouthCentral,,,,,
1.41,2016,SouthCentral,,,,,
1.35,2016,SouthCentral,,,,,
1.33,2016,SouthCentral,,,,,
1.38,2016,SouthCentral,,,,,
1.38,2016,SouthCentral,,,,,
1.41,2016,Southeast,,,,,
1.26,2016,Southeast,,,,,
1.29,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
1.55,2016,Southeast,,,,,
1.58,2016,Southeast,,,,,
1.58,2016,Southeast,,,,,
1.62,2016,Southeast,,,,,
1.75,2016,Southeast,,,,,
1.36,2016,Southeast,,,,,
1.35,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
2.13,2016,Southeast,,,,,
1.81,2016,Southeast,,,,,
1.58,2016,Southeast,,,,,
1.5,2016,Southeast,,,,,
1.54,2016,Southeast,,,,,
1.41,2016,Southeast,,,,,
1.65,2016,Southeast,,,,,
1.63,2016,Southeast,,,,,
1.39,2016,Southeast,,,,,
1.62,2016,Southeast,,,,,
1.67,2016,Southeast,,,,,
1.45,2016,Southeast,,,,,
1.4,2016,Southeast,,,,,
1.16,2016,Southeast,,,,,
1.31,2016,Southeast,,,,,
1.22,2016,Southeast,,,,,
1.31,2016,Southeast,,,,,
1.31,2016,Southeast,,,,,
1.41,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
1.53,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
1.47,2016,Southeast,,,,,
1.48,2016,Southeast,,,,,
1.44,2016,Southeast,,,,,
1.49,2016,Southeast,,,,,
1.48,2016,Southeast,,,,,
1.46,2016,Southeast,,,,,
1.45,2016,Southeast,,,,,
1.61,2016,Southeast,,,,,
1.66,2016,Southeast,,,,,
1.61,2016,Southeast,,,,,
1.57,2016,Southeast,,,,,
1.61,2016,Southeast,,,,,
1.63,2016,Southeast,,,,,
1.55,2016,Southeast,,,,,
1.69,2016,Southeast,,,,,
1.64,2016,Southeast,,,,,
1.32,2016,Southeast,,,,,
0.89,2016,Spokane,,,,,
1.03,2016,Spokane,,,,,
1.38,2016,Spokane,,,,,
1.48,2016,Spokane,,,,,
1.33,2016,Spokane,,,,,
1.67,2016,Spokane,,,,,
2.35,2016,Spokane,,,,,
2.02,2016,Spokane,,,,,
2.89,2016,Spokane,,,,,
2.23,2016,Spokane,,,,,
1.83,2016,Spokane,,,,,
2.26,2016,Spokane,,,,,
1.64,2016,Spokane,,,,,
2.27,2016,Spokane,,,,,
1.51,2016,Spokane,,,,,
1.53,2016,Spokane,,,,,
1.93,2016,Spokane,,,,,
2.51,2016,Spokane,,,,,
1.95,2016,Spokane,,,,,
2.25,2016,Spokane,,,,,
1.64,2016,Spokane,,,,,
1.31,2016,Spokane,,,,,
2.16,2016,Spokane,,,,,
2.32,2016,Spokane,,,,,
2.23,2016,Spokane,,,,,
1.69,2016,Spokane,,,,,
1.76,2016,Spokane,,,,,
1.75,2016,Spokane,,,,,
1.89,2016,Spokane,,,,,
1.91,2016,Spokane,,,,,
1.64,2016,Spokane,,,,,
1.49,2016,Spokane,,,,,
1.61,2016,Spokane,,,,,
1.41,2016,Spokane,,,,,
1.27,2016,Spokane,,,,,
1.46,2016,Spokane,,,,,
1.14,2016,Spokane,,,,,
0.85,2016,Spokane,,,,,
1.33,2016,Spokane,,,,,
1.45,2016,Spokane,,,,,
1.08,2016,Spokane,,,,,
1.28,2016,Spokane,,,,,
1.31,2016,Spokane,,,,,
1.69,2016,Spokane,,,,,
1.42,2016,Spokane,,,,,
0.98,2016,Spokane,,,,,
1.22,2016,Spokane,,,,,
1.42,2016,Spokane,,,,,
1.52,2016,Spokane,,,,,
1.19,2016,Spokane,,,,,
1.2,2016,Spokane,,,,,
1.69,2016,Spokane,,,,,
1.36,2016,StLouis,,,,,
1.35,2016,StLouis,,,,,
1.53,2016,StLouis,,,,,
1.43,2016,StLouis,,,,,
1.14,2016,StLouis,,,,,
1.04,2016,StLouis,,,,,
1.49,2016,StLouis,,,,,
1.29,2016,StLouis,,,,,
1,2016,StLouis,,,,,
1.12,2016,StLouis,,,,,
1.6,2016,StLouis,,,,,
1.23,2016,StLouis,,,,,
1.23,2016,StLouis,,,,,
1.5,2016,StLouis,,,,,
1.54,2016,StLouis,,,,,
1.52,2016,StLouis,,,,,
1.06,2016,StLouis,,,,,
1.04,2016,StLouis,,,,,
1.88,2016,StLouis,,,,,
1.97,2016,StLouis,,,,,
1.77,2016,StLouis,,,,,
1.57,2016,StLouis,,,,,
1.69,2016,StLouis,,,,,
2,2016,StLouis,,,,,
1.74,2016,StLouis,,,,,
1.75,2016,StLouis,,,,,
1.74,2016,StLouis,,,,,
1.83,2016,StLouis,,,,,
1.72,2016,StLouis,,,,,
1.96,2016,StLouis,,,,,
2.2,2016,StLouis,,,,,
2.03,2016,StLouis,,,,,
1.69,2016,StLouis,,,,,
1.47,2016,StLouis,,,,,
1.3,2016,StLouis,,,,,
0.69,2016,StLouis,,,,,
1.21,2016,StLouis,,,,,
0.58,2016,StLouis,,,,,
0.75,2016,StLouis,,,,,
0.88,2016,StLouis,,,,,
0.9,2016,StLouis,,,,,
1.1,2016,StLouis,,,,,
1.82,2016,StLouis,,,,,
0.9,2016,StLouis,,,,,
0.82,2016,StLouis,,,,,
1.71,2016,StLouis,,,,,
1.63,2016,StLouis,,,,,
0.91,2016,StLouis,,,,,
0.68,2016,StLouis,,,,,
0.98,2016,StLouis,,,,,
1.42,2016,StLouis,,,,,
0.86,2016,StLouis,,,,,
1.69,2016,Syracuse,,,,,
1.63,2016,Syracuse,,,,,
1.77,2016,Syracuse,,,,,
1.83,2016,Syracuse,,,,,
1.86,2016,Syracuse,,,,,
1.77,2016,Syracuse,,,,,
1.81,2016,Syracuse,,,,,
1.7,2016,Syracuse,,,,,
1.73,2016,Syracuse,,,,,
1.69,2016,Syracuse,,,,,
1.61,2016,Syracuse,,,,,
1.6,2016,Syracuse,,,,,
1.59,2016,Syracuse,,,,,
1.6,2016,Syracuse,,,,,
1.51,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.56,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.53,2016,Syracuse,,,,,
1.53,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.41,2016,Syracuse,,,,,
1.45,2016,Syracuse,,,,,
1.6,2016,Syracuse,,,,,
1.64,2016,Syracuse,,,,,
1.68,2016,Syracuse,,,,,
1.68,2016,Syracuse,,,,,
1.71,2016,Syracuse,,,,,
1.49,2016,Syracuse,,,,,
1.42,2016,Syracuse,,,,,
1.55,2016,Syracuse,,,,,
1.45,2016,Syracuse,,,,,
1.45,2016,Syracuse,,,,,
1.56,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.63,2016,Syracuse,,,,,
1.71,2016,Syracuse,,,,,
1.59,2016,Syracuse,,,,,
1.46,2016,Syracuse,,,,,
1.57,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.66,2016,Syracuse,,,,,
2.09,2016,Syracuse,,,,,
1.62,2016,Syracuse,,,,,
1.71,2016,Syracuse,,,,,
1.96,2016,Syracuse,,,,,
2.06,2016,Syracuse,,,,,
1.98,2016,Syracuse,,,,,
1.64,2016,Syracuse,,,,,
1.53,2016,Syracuse,,,,,
1.54,2016,Syracuse,,,,,
1.46,2016,Syracuse,,,,,
1.21,2016,Tampa,,,,,
1.22,2016,Tampa,,,,,
1.37,2016,Tampa,,,,,
1.45,2016,Tampa,,,,,
1.47,2016,Tampa,,,,,
1.5,2016,Tampa,,,,,
1.49,2016,Tampa,,,,,
1.52,2016,Tampa,,,,,
1.47,2016,Tampa,,,,,
1.49,2016,Tampa,,,,,
1.4,2016,Tampa,,,,,
1.58,2016,Tampa,,,,,
2.29,2016,Tampa,,,,,
1.51,2016,Tampa,,,,,
1.35,2016,Tampa,,,,,
1.35,2016,Tampa,,,,,
1.37,2016,Tampa,,,,,
1.39,2016,Tampa,,,,,
1.36,2016,Tampa,,,,,
1.35,2016,Tampa,,,,,
1.35,2016,Tampa,,,,,
1.24,2016,Tampa,,,,,
1.2,2016,Tampa,,,,,
1.44,2016,Tampa,,,,,
1.44,2016,Tampa,,,,,
1.3,2016,Tampa,,,,,
1.5,2016,Tampa,,,,,
1.36,2016,Tampa,,,,,
1.42,2016,Tampa,,,,,
1.36,2016,Tampa,,,,,
1.33,2016,Tampa,,,,,
1.46,2016,Tampa,,,,,
1.5,2016,Tampa,,,,,
1.51,2016,Tampa,,,,,
1.49,2016,Tampa,,,,,
1.47,2016,Tampa,,,,,
1.47,2016,Tampa,,,,,
1.31,2016,Tampa,,,,,
1.37,2016,Tampa,,,,,
1.33,2016,Tampa,,,,,
1.34,2016,Tampa,,,,,
1.28,2016,Tampa,,,,,
1.5,2016,Tampa,,,,,
1.55,2016,Tampa,,,,,
1.46,2016,Tampa,,,,,
1.48,2016,Tampa,,,,,
1.49,2016,Tampa,,,,,
1.6,2016,Tampa,,,,,
1.44,2016,Tampa,,,,,
1.59,2016,Tampa,,,,,
1.6,2016,Tampa,,,,,
1.08,2016,Tampa,,,,,
1.34,2016,TotalUS,,,,,
1.43,2016,TotalUS,,,,,
1.42,2016,TotalUS,,,,,
1.56,2016,TotalUS,,,,,
1.64,2016,TotalUS,,,,,
1.63,2016,TotalUS,,,,,
1.7,2016,TotalUS,,,,,
1.68,2016,TotalUS,,,,,
1.93,2016,TotalUS,,,,,
1.63,2016,TotalUS,,,,,
1.5,2016,TotalUS,,,,,
1.52,2016,TotalUS,,,,,
1.71,2016,TotalUS,,,,,
1.69,2016,TotalUS,,,,,
1.67,2016,TotalUS,,,,,
1.52,2016,TotalUS,,,,,
1.54,2016,TotalUS,,,,,
1.49,2016,TotalUS,,,,,
1.51,2016,TotalUS,,,,,
1.48,2016,TotalUS,,,,,
1.55,2016,TotalUS,,,,,
1.58,2016,TotalUS,,,,,
1.65,2016,TotalUS,,,,,
1.63,2016,TotalUS,,,,,
1.51,2016,TotalUS,,,,,
1.47,2016,TotalUS,,,,,
1.5,2016,TotalUS,,,,,
1.45,2016,TotalUS,,,,,
1.45,2016,TotalUS,,,,,
1.43,2016,TotalUS,,,,,
1.41,2016,TotalUS,,,,,
1.36,2016,TotalUS,,,,,
1.45,2016,TotalUS,,,,,
1.3,2016,TotalUS,,,,,
1.28,2016,TotalUS,,,,,
1.25,2016,TotalUS,,,,,
1.38,2016,TotalUS,,,,,
1.26,2016,TotalUS,,,,,
1.44,2016,TotalUS,,,,,
1.44,2016,TotalUS,,,,,
1.27,2016,TotalUS,,,,,
1.29,2016,TotalUS,,,,,
1.28,2016,TotalUS,,,,,
1.44,2016,TotalUS,,,,,
1.45,2016,TotalUS,,,,,
1.37,2016,TotalUS,,,,,
1.44,2016,TotalUS,,,,,
1.43,2016,TotalUS,,,,,
1.41,2016,TotalUS,,,,,
1.44,2016,TotalUS,,,,,
1.35,2016,TotalUS,,,,,
1.43,2016,TotalUS,,,,,
0.91,2016,West,,,,,
1.23,2016,West,,,,,
1.34,2016,West,,,,,
1.31,2016,West,,,,,
1.52,2016,West,,,,,
1.66,2016,West,,,,,
1.81,2016,West,,,,,
1.84,2016,West,,,,,
2.16,2016,West,,,,,
1.92,2016,West,,,,,
1.56,2016,West,,,,,
1.68,2016,West,,,,,
1.59,2016,West,,,,,
1.78,2016,West,,,,,
1.59,2016,West,,,,,
1.48,2016,West,,,,,
1.61,2016,West,,,,,
1.92,2016,West,,,,,
1.82,2016,West,,,,,
1.75,2016,West,,,,,
1.7,2016,West,,,,,
1.65,2016,West,,,,,
1.88,2016,West,,,,,
1.85,2016,West,,,,,
1.54,2016,West,,,,,
1.47,2016,West,,,,,
1.56,2016,West,,,,,
1.49,2016,West,,,,,
1.6,2016,West,,,,,
1.58,2016,West,,,,,
1.37,2016,West,,,,,
1.27,2016,West,,,,,
1.39,2016,West,,,,,
1.08,2016,West,,,,,
1.01,2016,West,,,,,
1.01,2016,West,,,,,
1.31,2016,West,,,,,
0.99,2016,West,,,,,
1.27,2016,West,,,,,
1.39,2016,West,,,,,
0.99,2016,West,,,,,
1,2016,West,,,,,
0.96,2016,West,,,,,
1.42,2016,West,,,,,
1.37,2016,West,,,,,
1.07,2016,West,,,,,
1.22,2016,West,,,,,
1.23,2016,West,,,,,
1.27,2016,West,,,,,
1.27,2016,West,,,,,
1.09,2016,West,,,,,
1.41,2016,West,,,,,
1.31,2016,WestTexNewMexico,,,,,
1.34,2016,WestTexNewMexico,,,,,
1.54,2016,WestTexNewMexico,,,,,
1.82,2016,WestTexNewMexico,,,,,
1.72,2016,WestTexNewMexico,,,,,
1.75,2016,WestTexNewMexico,,,,,
1.59,2016,WestTexNewMexico,,,,,
2.01,2016,WestTexNewMexico,,,,,
2.57,2016,WestTexNewMexico,,,,,
2.27,2016,WestTexNewMexico,,,,,
2.93,2016,WestTexNewMexico,,,,,
2.35,2016,WestTexNewMexico,,,,,
2.79,2016,WestTexNewMexico,,,,,
2.83,2016,WestTexNewMexico,,,,,
1.77,2016,WestTexNewMexico,,,,,
1.87,2016,WestTexNewMexico,,,,,
1.82,2016,WestTexNewMexico,,,,,
1.69,2016,WestTexNewMexico,,,,,
1.76,2016,WestTexNewMexico,,,,,
1.72,2016,WestTexNewMexico,,,,,
1.78,2016,WestTexNewMexico,,,,,
1.84,2016,WestTexNewMexico,,,,,
1.99,2016,WestTexNewMexico,,,,,
1.89,2016,WestTexNewMexico,,,,,
1.65,2016,WestTexNewMexico,,,,,
1.43,2016,WestTexNewMexico,,,,,
1.38,2016,WestTexNewMexico,,,,,
1.37,2016,WestTexNewMexico,,,,,
1.36,2016,WestTexNewMexico,,,,,
1.29,2016,WestTexNewMexico,,,,,
1.35,2016,WestTexNewMexico,,,,,
1.36,2016,WestTexNewMexico,,,,,
1.25,2016,WestTexNewMexico,,,,,
1.1,2016,WestTexNewMexico,,,,,
1.09,2016,WestTexNewMexico,,,,,
1.36,2016,WestTexNewMexico,,,,,
1.36,2016,WestTexNewMexico,,,,,
1.31,2016,WestTexNewMexico,,,,,
1.29,2016,WestTexNewMexico,,,,,
1.41,2016,WestTexNewMexico,,,,,
1.47,2016,WestTexNewMexico,,,,,
1.3,2016,WestTexNewMexico,,,,,
1.32,2016,WestTexNewMexico,,,,,
1.36,2016,WestTexNewMexico,,,,,
1.48,2016,WestTexNewMexico,,,,,
1.39,2016,WestTexNewMexico,,,,,
1.49,2016,WestTexNewMexico,,,,,
1.64,2016,WestTexNewMexico,,,,,
1.47,2016,WestTexNewMexico,,,,,
1.45,2016,WestTexNewMexico,,,,,
1.37,2016,WestTexNewMexico,,,,,
1.58,2016,WestTexNewMexico,,,,,
1.46,2017,Albany,,,,,
1.58,2017,Albany,,,,,
1.43,2017,Albany,,,,,
1.45,2017,Albany,,,,,
1.44,2017,Albany,,,,,
1.57,2017,Albany,,,,,
1.75,2017,Albany,,,,,
1.71,2017,Albany,,,,,
1.5,2017,Albany,,,,,
1.38,2017,Albany,,,,,
1.49,2017,Albany,,,,,
1.47,2017,Albany,,,,,
1.4,2017,Albany,,,,,
1.59,2017,Albany,,,,,
1.42,2017,Albany,,,,,
1.55,2017,Albany,,,,,
1.78,2017,Albany,,,,,
2,2017,Albany,,,,,
1.91,2017,Albany,,,,,
1.86,2017,Albany,,,,,
1.9,2017,Albany,,,,,
1.98,2017,Albany,,,,,
1.67,2017,Albany,,,,,
1.42,2017,Albany,,,,,
1.87,2017,Albany,,,,,
2,2017,Albany,,,,,
2.03,2017,Albany,,,,,
2.13,2017,Albany,,,,,
2.03,2017,Albany,,,,,
2.04,2017,Albany,,,,,
1.63,2017,Albany,,,,,
1.87,2017,Albany,,,,,
1.84,2017,Albany,,,,,
1.57,2017,Albany,,,,,
1.79,2017,Albany,,,,,
1.74,2017,Albany,,,,,
1.92,2017,Albany,,,,,
1.85,2017,Albany,,,,,
1.92,2017,Albany,,,,,
1.86,2017,Albany,,,,,
2.02,2017,Albany,,,,,
1.87,2017,Albany,,,,,
1.97,2017,Albany,,,,,
1.84,2017,Albany,,,,,
1.71,2017,Albany,,,,,
1.67,2017,Albany,,,,,
1.78,2017,Albany,,,,,
1.72,2017,Albany,,,,,
1.86,2017,Albany,,,,,
1.82,2017,Albany,,,,,
1.84,2017,Albany,,,,,
1.94,2017,Albany,,,,,
1.87,2017,Albany,,,,,
1.28,2017,Atlanta,,,,,
1.59,2017,Atlanta,,,,,
1.59,2017,Atlanta,,,,,
1.63,2017,Atlanta,,,,,
1.62,2017,Atlanta,,,,,
1.66,2017,Atlanta,,,,,
1.62,2017,Atlanta,,,,,
1.8,2017,Atlanta,,,,,
1.86,2017,Atlanta,,,,,
2.04,2017,Atlanta,,,,,
2.06,2017,Atlanta,,,,,
2.23,2017,Atlanta,,,,,
2.55,2017,Atlanta,,,,,
2.75,2017,Atlanta,,,,,
2.56,2017,Atlanta,,,,,
2.54,2017,Atlanta,,,,,
2.59,2017,Atlanta,,,,,
2.59,2017,Atlanta,,,,,
2.59,2017,Atlanta,,,,,
2.18,2017,Atlanta,,,,,
2.14,2017,Atlanta,,,,,
1.97,2017,Atlanta,,,,,
1.78,2017,Atlanta,,,,,
1.85,2017,Atlanta,,,,,
1.89,2017,Atlanta,,,,,
1.61,2017,Atlanta,,,,,
1.53,2017,Atlanta,,,,,
1.31,2017,Atlanta,,,,,
1.49,2017,Atlanta,,,,,
1.06,2017,Atlanta,,,,,
1.44,2017,Atlanta,,,,,
1.59,2017,Atlanta,,,,,
1.38,2017,Atlanta,,,,,
1.46,2017,Atlanta,,,,,
1.37,2017,Atlanta,,,,,
1.59,2017,Atlanta,,,,,
1.63,2017,Atlanta,,,,,
1.27,2017,Atlanta,,,,,
0.91,2017,Atlanta,,,,,
1.26,2017,Atlanta,,,,,
1.27,2017,Atlanta,,,,,
1.23,2017,Atlanta,,,,,
0.9,2017,Atlanta,,,,,
0.62,2017,Atlanta,,,,,
0.64,2017,Atlanta,,,,,
1.06,2017,Atlanta,,,,,
1.07,2017,Atlanta,,,,,
1.28,2017,Atlanta,,,,,
1.53,2017,Atlanta,,,,,
1.62,2017,Atlanta,,,,,
1.62,2017,Atlanta,,,,,
1.74,2017,Atlanta,,,,,
1.81,2017,Atlanta,,,,,
1.53,2017,BaltimoreWashington,,,,,
1.56,2017,BaltimoreWashington,,,,,
1.58,2017,BaltimoreWashington,,,,,
1.51,2017,BaltimoreWashington,,,,,
1.58,2017,BaltimoreWashington,,,,,
1.69,2017,BaltimoreWashington,,,,,
1.8,2017,BaltimoreWashington,,,,,
1.81,2017,BaltimoreWashington,,,,,
1.84,2017,BaltimoreWashington,,,,,
1.81,2017,BaltimoreWashington,,,,,
1.64,2017,BaltimoreWashington,,,,,
1.6,2017,BaltimoreWashington,,,,,
1.5,2017,BaltimoreWashington,,,,,
1.62,2017,BaltimoreWashington,,,,,
1.53,2017,BaltimoreWashington,,,,,
1.54,2017,BaltimoreWashington,,,,,
1.59,2017,BaltimoreWashington,,,,,
1.68,2017,BaltimoreWashington,,,,,
1.82,2017,BaltimoreWashington,,,,,
1.75,2017,BaltimoreWashington,,,,,
1.66,2017,BaltimoreWashington,,,,,
1.65,2017,BaltimoreWashington,,,,,
1.6,2017,BaltimoreWashington,,,,,
1.51,2017,BaltimoreWashington,,,,,
1.57,2017,BaltimoreWashington,,,,,
2.26,2017,BaltimoreWashington,,,,,
2.2,2017,BaltimoreWashington,,,,,
2.21,2017,BaltimoreWashington,,,,,
2.2,2017,BaltimoreWashington,,,,,
2.17,2017,BaltimoreWashington,,,,,
2.15,2017,BaltimoreWashington,,,,,
2.18,2017,BaltimoreWashington,,,,,
2.2,2017,BaltimoreWashington,,,,,
2.11,2017,BaltimoreWashington,,,,,
2.13,2017,BaltimoreWashington,,,,,
2.15,2017,BaltimoreWashington,,,,,
2.14,2017,BaltimoreWashington,,,,,
1.96,2017,BaltimoreWashington,,,,,
1.89,2017,BaltimoreWashington,,,,,
1.97,2017,BaltimoreWashington,,,,,
1.97,2017,BaltimoreWashington,,,,,
2.06,2017,BaltimoreWashington,,,,,
2.12,2017,BaltimoreWashington,,,,,
1.97,2017,BaltimoreWashington,,,,,
1.93,2017,BaltimoreWashington,,,,,
1.81,2017,BaltimoreWashington,,,,,
1.85,2017,BaltimoreWashington,,,,,
1.85,2017,BaltimoreWashington,,,,,
1.85,2017,BaltimoreWashington,,,,,
1.85,2017,BaltimoreWashington,,,,,
1.82,2017,BaltimoreWashington,,,,,
1.85,2017,BaltimoreWashington,,,,,
1.92,2017,BaltimoreWashington,,,,,
1.72,2017,Boise,,,,,
1.44,2017,Boise,,,,,
1.79,2017,Boise,,,,,
1.76,2017,Boise,,,,,
1.77,2017,Boise,,,,,
1.47,2017,Boise,,,,,
1.85,2017,Boise,,,,,
1.88,2017,Boise,,,,,
2.33,2017,Boise,,,,,
2.34,2017,Boise,,,,,
2.41,2017,Boise,,,,,
2.62,2017,Boise,,,,,
2.78,2017,Boise,,,,,
2.79,2017,Boise,,,,,
2.64,2017,Boise,,,,,
2.65,2017,Boise,,,,,
2.63,2017,Boise,,,,,
2.71,2017,Boise,,,,,
2.75,2017,Boise,,,,,
2.62,2017,Boise,,,,,
2.32,2017,Boise,,,,,
2.21,2017,Boise,,,,,
2.21,2017,Boise,,,,,
2.23,2017,Boise,,,,,
2.26,2017,Boise,,,,,
1.58,2017,Boise,,,,,
1.92,2017,Boise,,,,,
2.09,2017,Boise,,,,,
1.55,2017,Boise,,,,,
1.27,2017,Boise,,,,,
1.27,2017,Boise,,,,,
1.22,2017,Boise,,,,,
1.27,2017,Boise,,,,,
1.27,2017,Boise,,,,,
1.17,2017,Boise,,,,,
1.22,2017,Boise,,,,,
1.23,2017,Boise,,,,,
1.23,2017,Boise,,,,,
1.18,2017,Boise,,,,,
0.82,2017,Boise,,,,,
0.81,2017,Boise,,,,,
1.25,2017,Boise,,,,,
1.16,2017,Boise,,,,,
0.72,2017,Boise,,,,,
1.15,2017,Boise,,,,,
1.65,2017,Boise,,,,,
1.58,2017,Boise,,,,,
0.95,2017,Boise,,,,,
1.06,2017,Boise,,,,,
1.06,2017,Boise,,,,,
1.06,2017,Boise,,,,,
1.04,2017,Boise,,,,,
1.05,2017,Boise,,,,,
1.86,2017,Boston,,,,,
1.83,2017,Boston,,,,,
1.82,2017,Boston,,,,,
1.74,2017,Boston,,,,,
1.88,2017,Boston,,,,,
1.81,2017,Boston,,,,,
1.81,2017,Boston,,,,,
1.87,2017,Boston,,,,,
1.95,2017,Boston,,,,,
1.83,2017,Boston,,,,,
1.58,2017,Boston,,,,,
1.6,2017,Boston,,,,,
1.56,2017,Boston,,,,,
1.61,2017,Boston,,,,,
1.56,2017,Boston,,,,,
1.56,2017,Boston,,,,,
1.74,2017,Boston,,,,,
1.76,2017,Boston,,,,,
1.75,2017,Boston,,,,,
1.72,2017,Boston,,,,,
1.77,2017,Boston,,,,,
1.61,2017,Boston,,,,,
1.61,2017,Boston,,,,,
1.59,2017,Boston,,,,,
1.61,2017,Boston,,,,,
2.17,2017,Boston,,,,,
2.13,2017,Boston,,,,,
2.13,2017,Boston,,,,,
2.12,2017,Boston,,,,,
2.07,2017,Boston,,,,,
2.04,2017,Boston,,,,,
2.04,2017,Boston,,,,,
1.92,2017,Boston,,,,,
1.99,2017,Boston,,,,,
1.98,2017,Boston,,,,,
2.02,2017,Boston,,,,,
1.88,2017,Boston,,,,,
2,2017,Boston,,,,,
2,2017,Boston,,,,,
2,2017,Boston,,,,,
2.02,2017,Boston,,,,,
2.06,2017,Boston,,,,,
2.09,2017,Boston,,,,,
1.72,2017,Boston,,,,,
2.01,2017,Boston,,,,,
2.06,2017,Boston,,,,,
1.95,2017,Boston,,,,,
1.63,2017,Boston,,,,,
1.9,2017,Boston,,,,,
1.93,2017,Boston,,,,,
1.88,2017,Boston,,,,,
1.95,2017,Boston,,,,,
2.06,2017,Boston,,,,,
1.15,2017,BuffaloRochester,,,,,
1.15,2017,BuffaloRochester,,,,,
1.15,2017,BuffaloRochester,,,,,
1.14,2017,BuffaloRochester,,,,,
1.18,2017,BuffaloRochester,,,,,
1.26,2017,BuffaloRochester,,,,,
1.42,2017,BuffaloRochester,,,,,
1.39,2017,BuffaloRochester,,,,,
1.36,2017,BuffaloRochester,,,,,
1.35,2017,BuffaloRochester,,,,,
1.35,2017,BuffaloRochester,,,,,
1.33,2017,BuffaloRochester,,,,,
1.34,2017,BuffaloRochester,,,,,
1.39,2017,BuffaloRochester,,,,,
1.4,2017,BuffaloRochester,,,,,
1.47,2017,BuffaloRochester,,,,,
1.8,2017,BuffaloRochester,,,,,
1.41,2017,BuffaloRochester,,,,,
1.37,2017,BuffaloRochester,,,,,
1.46,2017,BuffaloRochester,,,,,
1.27,2017,BuffaloRochester,,,,,
1.34,2017,BuffaloRochester,,,,,
1.44,2017,BuffaloRochester,,,,,
1.28,2017,BuffaloRochester,,,,,
1.26,2017,BuffaloRochester,,,,,
2.55,2017,BuffaloRochester,,,,,
2.57,2017,BuffaloRochester,,,,,
2.57,2017,BuffaloRochester,,,,,
2.54,2017,BuffaloRochester,,,,,
2.46,2017,BuffaloRochester,,,,,
2.51,2017,BuffaloRochester,,,,,
2.19,2017,BuffaloRochester,,,,,
2.16,2017,BuffaloRochester,,,,,
2.16,2017,BuffaloRochester,,,,,
2.19,2017,BuffaloRochester,,,,,
2.16,2017,BuffaloRochester,,,,,
2.14,2017,BuffaloRochester,,,,,
2.14,2017,BuffaloRochester,,,,,
2.17,2017,BuffaloRochester,,,,,
2.09,2017,BuffaloRochester,,,,,
2.16,2017,BuffaloRochester,,,,,
2.05,2017,BuffaloRochester,,,,,
2.05,2017,BuffaloRochester,,,,,
1.89,2017,BuffaloRochester,,,,,
1.93,2017,BuffaloRochester,,,,,
1.98,2017,BuffaloRochester,,,,,
1.81,2017,BuffaloRochester,,,,,
1.81,2017,BuffaloRochester,,,,,
1.61,2017,BuffaloRochester,,,,,
1.5,2017,BuffaloRochester,,,,,
1.58,2017,BuffaloRochester,,,,,
1.73,2017,BuffaloRochester,,,,,
1.64,2017,BuffaloRochester,,,,,
1.71,2017,California,,,,,
1.82,2017,California,,,,,
1.75,2017,California,,,,,
1.89,2017,California,,,,,
1.81,2017,California,,,,,
2,2017,California,,,,,
